,Istasyon_No,Istasyon_Adi,YIL,AY,GUN,SAAT,SICAKLIK_°C
24387,18046,ÇANKAYA/TBMM,2016.0,1.0,14.0,15.0,1.7
24388,18046,ÇANKAYA/TBMM,2016.0,1.0,14.0,16.0,0.9
24389,18046,ÇANKAYA/TBMM,2016.0,1.0,14.0,17.0,0.4
24390,18046,ÇANKAYA/TBMM,2016.0,1.0,14.0,18.0,0.5
24391,18046,ÇANKAYA/TBMM,2016.0,1.0,14.0,19.0,0.2
24392,18046,ÇANKAYA/TBMM,2016.0,1.0,14.0,20.0,-0.7
24393,18046,ÇANKAYA/TBMM,2016.0,1.0,14.0,21.0,-1.0
24394,18046,ÇANKAYA/TBMM,2016.0,1.0,14.0,22.0,-1.6
24395,18046,ÇANKAYA/TBMM,2016.0,1.0,14.0,23.0,-1.6
24396,18046,ÇANKAYA/TBMM,2016.0,1.0,15.0,0.0,-2.0
24397,18046,ÇANKAYA/TBMM,2016.0,1.0,15.0,1.0,-1.5
24398,18046,ÇANKAYA/TBMM,2016.0,1.0,15.0,2.0,-2.8
24399,18046,ÇANKAYA/TBMM,2016.0,1.0,15.0,3.0,-3.0
24400,18046,ÇANKAYA/TBMM,2016.0,1.0,15.0,4.0,-2.7
24401,18046,ÇANKAYA/TBMM,2016.0,1.0,15.0,5.0,-3.0
24402,18046,ÇANKAYA/TBMM,2016.0,1.0,15.0,6.0,-2.4
24403,18046,ÇANKAYA/TBMM,2016.0,1.0,15.0,7.0,-1.1
24404,18046,ÇANKAYA/TBMM,2016.0,1.0,15.0,8.0,-0.4
24405,18046,ÇANKAYA/TBMM,2016.0,1.0,15.0,9.0,1.1
24406,18046,ÇANKAYA/TBMM,2016.0,1.0,15.0,10.0,1.8
24407,18046,ÇANKAYA/TBMM,2016.0,1.0,15.0,11.0,3.7
24408,18046,ÇANKAYA/TBMM,2016.0,1.0,15.0,12.0,3.0
24409,18046,ÇANKAYA/TBMM,2016.0,1.0,15.0,13.0,3.8
24410,18046,ÇANKAYA/TBMM,2016.0,1.0,15.0,14.0,2.6
24411,18046,ÇANKAYA/TBMM,2016.0,1.0,15.0,15.0,1.7
24412,18046,ÇANKAYA/TBMM,2016.0,1.0,15.0,16.0,1.4
24413,18046,ÇANKAYA/TBMM,2016.0,1.0,15.0,17.0,0.0
24414,18046,ÇANKAYA/TBMM,2016.0,1.0,15.0,18.0,1.1
24415,18046,ÇANKAYA/TBMM,2016.0,1.0,15.0,19.0,0.7
24416,18046,ÇANKAYA/TBMM,2016.0,1.0,15.0,20.0,-0.1
24417,18046,ÇANKAYA/TBMM,2016.0,1.0,15.0,21.0,-0.1
24418,18046,ÇANKAYA/TBMM,2016.0,1.0,15.0,22.0,-0.4
24419,18046,ÇANKAYA/TBMM,2016.0,1.0,15.0,23.0,-0.1
24420,18046,ÇANKAYA/TBMM,2016.0,1.0,16.0,0.0,-0.8
24421,18046,ÇANKAYA/TBMM,2016.0,1.0,16.0,1.0,-0.5
24422,18046,ÇANKAYA/TBMM,2016.0,1.0,16.0,2.0,-1.2
24423,18046,ÇANKAYA/TBMM,2016.0,1.0,16.0,3.0,-1.5
24424,18046,ÇANKAYA/TBMM,2016.0,1.0,16.0,4.0,-1.4
24425,18046,ÇANKAYA/TBMM,2016.0,1.0,16.0,5.0,-1.4
24426,18046,ÇANKAYA/TBMM,2016.0,1.0,16.0,6.0,-0.9
24427,18046,ÇANKAYA/TBMM,2016.0,1.0,16.0,7.0,1.0
24428,18046,ÇANKAYA/TBMM,2016.0,1.0,16.0,8.0,2.9
24429,18046,ÇANKAYA/TBMM,2016.0,1.0,16.0,9.0,5.6
24430,18046,ÇANKAYA/TBMM,2016.0,1.0,16.0,10.0,8.2
24431,18046,ÇANKAYA/TBMM,2016.0,1.0,16.0,11.0,8.6
24432,18046,ÇANKAYA/TBMM,2016.0,1.0,16.0,12.0,9.8
24433,18046,ÇANKAYA/TBMM,2016.0,1.0,16.0,13.0,8.5
24434,18046,ÇANKAYA/TBMM,2016.0,1.0,16.0,14.0,7.9
24435,18046,ÇANKAYA/TBMM,2016.0,1.0,16.0,15.0,7.1
24436,18046,ÇANKAYA/TBMM,2016.0,1.0,16.0,16.0,7.2
24437,18046,ÇANKAYA/TBMM,2016.0,1.0,16.0,17.0,7.1
24438,18046,ÇANKAYA/TBMM,2016.0,1.0,16.0,18.0,7.0
24439,18046,ÇANKAYA/TBMM,2016.0,1.0,16.0,19.0,6.6
24440,18046,ÇANKAYA/TBMM,2016.0,1.0,16.0,20.0,7.0
24441,18046,ÇANKAYA/TBMM,2016.0,1.0,16.0,21.0,6.8
24442,18046,ÇANKAYA/TBMM,2016.0,1.0,16.0,22.0,6.6
24443,18046,ÇANKAYA/TBMM,2016.0,1.0,16.0,23.0,5.9
24444,18046,ÇANKAYA/TBMM,2016.0,1.0,17.0,0.0,6.4
24445,18046,ÇANKAYA/TBMM,2016.0,1.0,17.0,1.0,5.9
24446,18046,ÇANKAYA/TBMM,2016.0,1.0,17.0,2.0,5.5
24447,18046,ÇANKAYA/TBMM,2016.0,1.0,17.0,3.0,3.9
24448,18046,ÇANKAYA/TBMM,2016.0,1.0,17.0,4.0,5.1
24449,18046,ÇANKAYA/TBMM,2016.0,1.0,17.0,5.0,5.1
24450,18046,ÇANKAYA/TBMM,2016.0,1.0,17.0,6.0,4.9
24451,18046,ÇANKAYA/TBMM,2016.0,1.0,17.0,7.0,5.5
24452,18046,ÇANKAYA/TBMM,2016.0,1.0,17.0,8.0,6.0
24453,18046,ÇANKAYA/TBMM,2016.0,1.0,17.0,9.0,6.3
24454,18046,ÇANKAYA/TBMM,2016.0,1.0,17.0,10.0,7.0
24455,18046,ÇANKAYA/TBMM,2016.0,1.0,17.0,11.0,7.0
24456,18046,ÇANKAYA/TBMM,2016.0,1.0,17.0,12.0,7.3
24457,18046,ÇANKAYA/TBMM,2016.0,1.0,17.0,13.0,7.3
24458,18046,ÇANKAYA/TBMM,2016.0,1.0,17.0,14.0,8.6
24459,18046,ÇANKAYA/TBMM,2016.0,1.0,17.0,15.0,8.3
24460,18046,ÇANKAYA/TBMM,2016.0,1.0,17.0,16.0,8.2
24461,18046,ÇANKAYA/TBMM,2016.0,1.0,17.0,17.0,8.4
24462,18046,ÇANKAYA/TBMM,2016.0,1.0,17.0,18.0,8.3
24463,18046,ÇANKAYA/TBMM,2016.0,1.0,17.0,19.0,8.7
24464,18046,ÇANKAYA/TBMM,2016.0,1.0,17.0,20.0,8.6
24465,18046,ÇANKAYA/TBMM,2016.0,1.0,17.0,21.0,7.6
24466,18046,ÇANKAYA/TBMM,2016.0,1.0,17.0,22.0,7.2
24467,18046,ÇANKAYA/TBMM,2016.0,1.0,17.0,23.0,6.9
24468,18046,ÇANKAYA/TBMM,2016.0,1.0,18.0,0.0,7.8
24469,18046,ÇANKAYA/TBMM,2016.0,1.0,18.0,1.0,6.6
24470,18046,ÇANKAYA/TBMM,2016.0,1.0,18.0,2.0,3.7
24471,18046,ÇANKAYA/TBMM,2016.0,1.0,18.0,3.0,4.0
24472,18046,ÇANKAYA/TBMM,2016.0,1.0,18.0,4.0,4.8
24473,18046,ÇANKAYA/TBMM,2016.0,1.0,18.0,5.0,5.0
24474,18046,ÇANKAYA/TBMM,2016.0,1.0,18.0,6.0,5.1
24475,18046,ÇANKAYA/TBMM,2016.0,1.0,18.0,7.0,6.0
24476,18046,ÇANKAYA/TBMM,2016.0,1.0,18.0,8.0,7.1
24477,18046,ÇANKAYA/TBMM,2016.0,1.0,18.0,9.0,8.0
24478,18046,ÇANKAYA/TBMM,2016.0,1.0,18.0,10.0,5.1
24479,18046,ÇANKAYA/TBMM,2016.0,1.0,18.0,11.0,5.0
24480,18046,ÇANKAYA/TBMM,2016.0,1.0,18.0,12.0,2.8
24481,18046,ÇANKAYA/TBMM,2016.0,1.0,18.0,13.0,4.3
24482,18046,ÇANKAYA/TBMM,2016.0,1.0,18.0,14.0,3.1
24483,18046,ÇANKAYA/TBMM,2016.0,1.0,18.0,15.0,2.1
24484,18046,ÇANKAYA/TBMM,2016.0,1.0,18.0,16.0,2.2
24485,18046,ÇANKAYA/TBMM,2016.0,1.0,18.0,17.0,2.1
24486,18046,ÇANKAYA/TBMM,2016.0,1.0,18.0,18.0,1.4
24487,18046,ÇANKAYA/TBMM,2016.0,1.0,18.0,19.0,0.7
24488,18046,ÇANKAYA/TBMM,2016.0,1.0,18.0,20.0,-0.2
24489,18046,ÇANKAYA/TBMM,2016.0,1.0,18.0,21.0,-0.8
24490,18046,ÇANKAYA/TBMM,2016.0,1.0,18.0,22.0,-2.1
24491,18046,ÇANKAYA/TBMM,2016.0,1.0,18.0,23.0,-2.9
24492,18046,ÇANKAYA/TBMM,2016.0,1.0,19.0,0.0,-3.3
24493,18046,ÇANKAYA/TBMM,2016.0,1.0,19.0,1.0,-3.4
24494,18046,ÇANKAYA/TBMM,2016.0,1.0,19.0,2.0,-3.7
24495,18046,ÇANKAYA/TBMM,2016.0,1.0,19.0,3.0,-3.4
24496,18046,ÇANKAYA/TBMM,2016.0,1.0,19.0,4.0,-3.5
24497,18046,ÇANKAYA/TBMM,2016.0,1.0,19.0,5.0,-3.5
24498,18046,ÇANKAYA/TBMM,2016.0,1.0,19.0,6.0,-3.5
24499,18046,ÇANKAYA/TBMM,2016.0,1.0,19.0,7.0,-3.2
24500,18046,ÇANKAYA/TBMM,2016.0,1.0,19.0,8.0,-2.8
24501,18046,ÇANKAYA/TBMM,2016.0,1.0,19.0,9.0,-2.6
24502,18046,ÇANKAYA/TBMM,2016.0,1.0,19.0,10.0,-1.8
24503,18046,ÇANKAYA/TBMM,2016.0,1.0,19.0,11.0,-2.3
24504,18046,ÇANKAYA/TBMM,2016.0,1.0,19.0,12.0,-1.7
24505,18046,ÇANKAYA/TBMM,2016.0,1.0,19.0,13.0,-2.9
24506,18046,ÇANKAYA/TBMM,2016.0,1.0,19.0,14.0,-3.3
24507,18046,ÇANKAYA/TBMM,2016.0,1.0,19.0,15.0,-4.2
24508,18046,ÇANKAYA/TBMM,2016.0,1.0,19.0,16.0,-3.8
24509,18046,ÇANKAYA/TBMM,2016.0,1.0,19.0,17.0,-3.6
24510,18046,ÇANKAYA/TBMM,2016.0,1.0,19.0,18.0,-3.5
24511,18046,ÇANKAYA/TBMM,2016.0,1.0,19.0,19.0,-4.1
24512,18046,ÇANKAYA/TBMM,2016.0,1.0,19.0,20.0,-5.1
24513,18046,ÇANKAYA/TBMM,2016.0,1.0,19.0,21.0,-5.1
24514,18046,ÇANKAYA/TBMM,2016.0,1.0,19.0,22.0,-6.1
24515,18046,ÇANKAYA/TBMM,2016.0,1.0,19.0,23.0,-6.8
24516,18046,ÇANKAYA/TBMM,2016.0,1.0,20.0,0.0,-7.0
24517,18046,ÇANKAYA/TBMM,2016.0,1.0,20.0,1.0,-7.2
24518,18046,ÇANKAYA/TBMM,2016.0,1.0,20.0,2.0,-8.0
24519,18046,ÇANKAYA/TBMM,2016.0,1.0,20.0,3.0,-8.3
24520,18046,ÇANKAYA/TBMM,2016.0,1.0,20.0,4.0,-7.9
24521,18046,ÇANKAYA/TBMM,2016.0,1.0,20.0,5.0,-8.1
24522,18046,ÇANKAYA/TBMM,2016.0,1.0,20.0,6.0,-7.7
24523,18046,ÇANKAYA/TBMM,2016.0,1.0,20.0,7.0,-5.8
24524,18046,ÇANKAYA/TBMM,2016.0,1.0,20.0,8.0,-4.3
24525,18046,ÇANKAYA/TBMM,2016.0,1.0,20.0,9.0,-1.4
24526,18046,ÇANKAYA/TBMM,2016.0,1.0,20.0,10.0,-1.1
24527,18046,ÇANKAYA/TBMM,2016.0,1.0,20.0,11.0,-1.5
24528,18046,ÇANKAYA/TBMM,2016.0,1.0,20.0,12.0,-2.1
24529,18046,ÇANKAYA/TBMM,2016.0,1.0,20.0,13.0,-3.0
24530,18046,ÇANKAYA/TBMM,2016.0,1.0,20.0,14.0,-3.1
24531,18046,ÇANKAYA/TBMM,2016.0,1.0,20.0,15.0,-3.6
24532,18046,ÇANKAYA/TBMM,2016.0,1.0,20.0,16.0,-3.5
24533,18046,ÇANKAYA/TBMM,2016.0,1.0,20.0,17.0,-3.3
24534,18046,ÇANKAYA/TBMM,2016.0,1.0,20.0,18.0,-2.9
24535,18046,ÇANKAYA/TBMM,2016.0,1.0,20.0,19.0,-2.8
24536,18046,ÇANKAYA/TBMM,2016.0,1.0,20.0,20.0,-2.9
24537,18046,ÇANKAYA/TBMM,2016.0,1.0,20.0,21.0,-2.5
24538,18046,ÇANKAYA/TBMM,2016.0,1.0,20.0,22.0,-3.5
24539,18046,ÇANKAYA/TBMM,2016.0,1.0,20.0,23.0,-4.0
24540,18046,ÇANKAYA/TBMM,2016.0,1.0,21.0,0.0,-3.7
24541,18046,ÇANKAYA/TBMM,2016.0,1.0,21.0,1.0,-3.5
24542,18046,ÇANKAYA/TBMM,2016.0,1.0,21.0,2.0,-3.5
24543,18046,ÇANKAYA/TBMM,2016.0,1.0,21.0,3.0,-3.4
24544,18046,ÇANKAYA/TBMM,2016.0,1.0,21.0,4.0,-3.4
24545,18046,ÇANKAYA/TBMM,2016.0,1.0,21.0,5.0,-3.4
24546,18046,ÇANKAYA/TBMM,2016.0,1.0,21.0,6.0,-3.4
24547,18046,ÇANKAYA/TBMM,2016.0,1.0,21.0,7.0,-3.1
24548,18046,ÇANKAYA/TBMM,2016.0,1.0,21.0,8.0,-2.5
24549,18046,ÇANKAYA/TBMM,2016.0,1.0,21.0,9.0,-1.7
24550,18046,ÇANKAYA/TBMM,2016.0,1.0,21.0,10.0,-1.2
24551,18046,ÇANKAYA/TBMM,2016.0,1.0,21.0,11.0,-0.6
24552,18046,ÇANKAYA/TBMM,2016.0,1.0,21.0,12.0,-0.4
24553,18046,ÇANKAYA/TBMM,2016.0,1.0,21.0,13.0,-0.5
24554,18046,ÇANKAYA/TBMM,2016.0,1.0,21.0,14.0,-0.3
24555,18046,ÇANKAYA/TBMM,2016.0,1.0,21.0,15.0,-0.8
24556,18046,ÇANKAYA/TBMM,2016.0,1.0,21.0,16.0,-0.8
24557,18046,ÇANKAYA/TBMM,2016.0,1.0,21.0,17.0,-0.9
24558,18046,ÇANKAYA/TBMM,2016.0,1.0,21.0,18.0,-0.9
24559,18046,ÇANKAYA/TBMM,2016.0,1.0,21.0,19.0,-0.8
24560,18046,ÇANKAYA/TBMM,2016.0,1.0,21.0,20.0,-0.9
24561,18046,ÇANKAYA/TBMM,2016.0,1.0,21.0,21.0,-0.8
24562,18046,ÇANKAYA/TBMM,2016.0,1.0,21.0,22.0,-0.7
24563,18046,ÇANKAYA/TBMM,2016.0,1.0,21.0,23.0,-0.5
24564,18046,ÇANKAYA/TBMM,2016.0,1.0,22.0,0.0,-0.8
24565,18046,ÇANKAYA/TBMM,2016.0,1.0,22.0,1.0,-0.8
24566,18046,ÇANKAYA/TBMM,2016.0,1.0,22.0,2.0,-1.0
24567,18046,ÇANKAYA/TBMM,2016.0,1.0,22.0,3.0,-1.1
24568,18046,ÇANKAYA/TBMM,2016.0,1.0,22.0,4.0,-1.0
24569,18046,ÇANKAYA/TBMM,2016.0,1.0,22.0,5.0,-1.0
24570,18046,ÇANKAYA/TBMM,2016.0,1.0,22.0,6.0,-1.0
24571,18046,ÇANKAYA/TBMM,2016.0,1.0,22.0,7.0,-0.4
24572,18046,ÇANKAYA/TBMM,2016.0,1.0,22.0,8.0,-0.3
24573,18046,ÇANKAYA/TBMM,2016.0,1.0,22.0,9.0,0.4
24574,18046,ÇANKAYA/TBMM,2016.0,1.0,22.0,10.0,-0.1
24575,18046,ÇANKAYA/TBMM,2016.0,1.0,22.0,11.0,-0.2
24576,18046,ÇANKAYA/TBMM,2016.0,1.0,22.0,12.0,0.0
24577,18046,ÇANKAYA/TBMM,2016.0,1.0,22.0,13.0,-0.2
24578,18046,ÇANKAYA/TBMM,2016.0,1.0,22.0,14.0,-0.4
24579,18046,ÇANKAYA/TBMM,2016.0,1.0,22.0,15.0,-1.8
24580,18046,ÇANKAYA/TBMM,2016.0,1.0,22.0,16.0,-2.0
24581,18046,ÇANKAYA/TBMM,2016.0,1.0,22.0,17.0,-2.8
24582,18046,ÇANKAYA/TBMM,2016.0,1.0,22.0,18.0,-2.9
24583,18046,ÇANKAYA/TBMM,2016.0,1.0,22.0,19.0,-3.2
24584,18046,ÇANKAYA/TBMM,2016.0,1.0,22.0,20.0,-4.1
24585,18046,ÇANKAYA/TBMM,2016.0,1.0,22.0,21.0,-5.1
24586,18046,ÇANKAYA/TBMM,2016.0,1.0,22.0,22.0,-6.5
24587,18046,ÇANKAYA/TBMM,2016.0,1.0,22.0,23.0,-6.3
24588,18046,ÇANKAYA/TBMM,2016.0,1.0,23.0,0.0,-6.8
24589,18046,ÇANKAYA/TBMM,2016.0,1.0,23.0,1.0,-7.5
24590,18046,ÇANKAYA/TBMM,2016.0,1.0,23.0,2.0,-7.6
24591,18046,ÇANKAYA/TBMM,2016.0,1.0,23.0,3.0,-8.4
24592,18046,ÇANKAYA/TBMM,2016.0,1.0,23.0,4.0,-9.0
24593,18046,ÇANKAYA/TBMM,2016.0,1.0,23.0,5.0,-9.5
24594,18046,ÇANKAYA/TBMM,2016.0,1.0,23.0,6.0,-7.2
24595,18046,ÇANKAYA/TBMM,2016.0,1.0,23.0,7.0,-5.4
24596,18046,ÇANKAYA/TBMM,2016.0,1.0,23.0,8.0,-5.3
24597,18046,ÇANKAYA/TBMM,2016.0,1.0,23.0,9.0,-4.1
24598,18046,ÇANKAYA/TBMM,2016.0,1.0,23.0,10.0,-4.3
24599,18046,ÇANKAYA/TBMM,2016.0,1.0,23.0,11.0,-4.2
24600,18046,ÇANKAYA/TBMM,2016.0,1.0,23.0,12.0,-4.7
24601,18046,ÇANKAYA/TBMM,2016.0,1.0,23.0,13.0,-4.7
24602,18046,ÇANKAYA/TBMM,2016.0,1.0,23.0,14.0,-4.8
24603,18046,ÇANKAYA/TBMM,2016.0,1.0,23.0,15.0,-4.9
24604,18046,ÇANKAYA/TBMM,2016.0,1.0,23.0,16.0,-5.3
24605,18046,ÇANKAYA/TBMM,2016.0,1.0,23.0,17.0,-5.8
24606,18046,ÇANKAYA/TBMM,2016.0,1.0,23.0,18.0,-5.9
24607,18046,ÇANKAYA/TBMM,2016.0,1.0,23.0,19.0,-6.3
24608,18046,ÇANKAYA/TBMM,2016.0,1.0,23.0,20.0,-6.7
24609,18046,ÇANKAYA/TBMM,2016.0,1.0,23.0,21.0,-6.9
24610,18046,ÇANKAYA/TBMM,2016.0,1.0,23.0,22.0,-7.2
24611,18046,ÇANKAYA/TBMM,2016.0,1.0,23.0,23.0,-7.7
24612,18046,ÇANKAYA/TBMM,2016.0,1.0,24.0,0.0,-8.0
24613,18046,ÇANKAYA/TBMM,2016.0,1.0,24.0,1.0,-8.3
24614,18046,ÇANKAYA/TBMM,2016.0,1.0,24.0,2.0,-8.4
24615,18046,ÇANKAYA/TBMM,2016.0,1.0,24.0,3.0,-9.2
24616,18046,ÇANKAYA/TBMM,2016.0,1.0,24.0,4.0,-9.4
24617,18046,ÇANKAYA/TBMM,2016.0,1.0,24.0,5.0,-10.1
24618,18046,ÇANKAYA/TBMM,2016.0,1.0,24.0,6.0,-9.6
24619,18046,ÇANKAYA/TBMM,2016.0,1.0,24.0,7.0,-8.5
24620,18046,ÇANKAYA/TBMM,2016.0,1.0,24.0,8.0,-7.4
24621,18046,ÇANKAYA/TBMM,2016.0,1.0,24.0,9.0,-5.9
24622,18046,ÇANKAYA/TBMM,2016.0,1.0,24.0,10.0,-5.5
24623,18046,ÇANKAYA/TBMM,2016.0,1.0,24.0,11.0,-4.3
24624,18046,ÇANKAYA/TBMM,2016.0,1.0,24.0,12.0,-4.6
24625,18046,ÇANKAYA/TBMM,2016.0,1.0,24.0,13.0,-4.9
24626,18046,ÇANKAYA/TBMM,2016.0,1.0,24.0,14.0,-5.7
24627,18046,ÇANKAYA/TBMM,2016.0,1.0,24.0,15.0,-6.9
24628,18046,ÇANKAYA/TBMM,2016.0,1.0,24.0,16.0,-7.4
24629,18046,ÇANKAYA/TBMM,2016.0,1.0,24.0,17.0,-8.4
24630,18046,ÇANKAYA/TBMM,2016.0,1.0,24.0,18.0,-8.6
24631,18046,ÇANKAYA/TBMM,2016.0,1.0,24.0,19.0,-9.7
24632,18046,ÇANKAYA/TBMM,2016.0,1.0,24.0,20.0,-9.9
24633,18046,ÇANKAYA/TBMM,2016.0,1.0,24.0,21.0,-10.6
24634,18046,ÇANKAYA/TBMM,2016.0,1.0,24.0,22.0,-10.7
24635,18046,ÇANKAYA/TBMM,2016.0,1.0,24.0,23.0,-10.6
24636,18046,ÇANKAYA/TBMM,2016.0,1.0,25.0,0.0,-10.0
24637,18046,ÇANKAYA/TBMM,2016.0,1.0,25.0,1.0,-10.3
24638,18046,ÇANKAYA/TBMM,2016.0,1.0,25.0,2.0,-10.9
24639,18046,ÇANKAYA/TBMM,2016.0,1.0,25.0,3.0,-11.4
24640,18046,ÇANKAYA/TBMM,2016.0,1.0,25.0,4.0,-12.2
24641,18046,ÇANKAYA/TBMM,2016.0,1.0,25.0,5.0,-12.1
24642,18046,ÇANKAYA/TBMM,2016.0,1.0,25.0,6.0,-11.2
24643,18046,ÇANKAYA/TBMM,2016.0,1.0,25.0,7.0,-9.8
24644,18046,ÇANKAYA/TBMM,2016.0,1.0,25.0,8.0,-7.9
24645,18046,ÇANKAYA/TBMM,2016.0,1.0,25.0,9.0,-5.1
24646,18046,ÇANKAYA/TBMM,2016.0,1.0,25.0,10.0,-6.2
24647,18046,ÇANKAYA/TBMM,2016.0,1.0,25.0,11.0,-4.7
24648,18046,ÇANKAYA/TBMM,2016.0,1.0,25.0,12.0,-5.1
24649,18046,ÇANKAYA/TBMM,2016.0,1.0,25.0,13.0,-4.8
24650,18046,ÇANKAYA/TBMM,2016.0,1.0,25.0,14.0,-5.7
24651,18046,ÇANKAYA/TBMM,2016.0,1.0,25.0,15.0,-7.6
24652,18046,ÇANKAYA/TBMM,2016.0,1.0,25.0,16.0,-8.4
24653,18046,ÇANKAYA/TBMM,2016.0,1.0,25.0,17.0,-8.8
24654,18046,ÇANKAYA/TBMM,2016.0,1.0,25.0,18.0,-9.5
24655,18046,ÇANKAYA/TBMM,2016.0,1.0,25.0,19.0,-9.8
24656,18046,ÇANKAYA/TBMM,2016.0,1.0,25.0,20.0,-9.6
24657,18046,ÇANKAYA/TBMM,2016.0,1.0,25.0,21.0,-10.3
24658,18046,ÇANKAYA/TBMM,2016.0,1.0,25.0,22.0,-10.6
24659,18046,ÇANKAYA/TBMM,2016.0,1.0,25.0,23.0,-11.0
24660,18046,ÇANKAYA/TBMM,2016.0,1.0,26.0,0.0,-12.0
24661,18046,ÇANKAYA/TBMM,2016.0,1.0,26.0,1.0,-11.5
24662,18046,ÇANKAYA/TBMM,2016.0,1.0,26.0,2.0,-12.6
24663,18046,ÇANKAYA/TBMM,2016.0,1.0,26.0,3.0,-13.4
24664,18046,ÇANKAYA/TBMM,2016.0,1.0,26.0,4.0,-13.6
24665,18046,ÇANKAYA/TBMM,2016.0,1.0,26.0,5.0,-13.5
24666,18046,ÇANKAYA/TBMM,2016.0,1.0,26.0,6.0,-12.4
24667,18046,ÇANKAYA/TBMM,2016.0,1.0,26.0,7.0,-10.5
24668,18046,ÇANKAYA/TBMM,2016.0,1.0,26.0,8.0,-8.3
24669,18046,ÇANKAYA/TBMM,2016.0,1.0,26.0,9.0,-6.7
24670,18046,ÇANKAYA/TBMM,2016.0,1.0,26.0,10.0,-5.2
24671,18046,ÇANKAYA/TBMM,2016.0,1.0,26.0,11.0,-5.9
24672,18046,ÇANKAYA/TBMM,2016.0,1.0,26.0,12.0,-5.5
24673,18046,ÇANKAYA/TBMM,2016.0,1.0,26.0,13.0,-6.2
24674,18046,ÇANKAYA/TBMM,2016.0,1.0,26.0,14.0,-6.2
24675,18046,ÇANKAYA/TBMM,2016.0,1.0,26.0,15.0,-7.0
24676,18046,ÇANKAYA/TBMM,2016.0,1.0,26.0,16.0,-7.0
24677,18046,ÇANKAYA/TBMM,2016.0,1.0,26.0,17.0,-6.9
24678,18046,ÇANKAYA/TBMM,2016.0,1.0,26.0,18.0,-7.0
24679,18046,ÇANKAYA/TBMM,2016.0,1.0,26.0,19.0,-7.9
24680,18046,ÇANKAYA/TBMM,2016.0,1.0,26.0,20.0,-7.9
24681,18046,ÇANKAYA/TBMM,2016.0,1.0,26.0,21.0,-7.5
24682,18046,ÇANKAYA/TBMM,2016.0,1.0,26.0,22.0,-8.2
24683,18046,ÇANKAYA/TBMM,2016.0,1.0,26.0,23.0,-9.2
24684,18046,ÇANKAYA/TBMM,2016.0,1.0,27.0,0.0,-9.6
24685,18046,ÇANKAYA/TBMM,2016.0,1.0,27.0,1.0,-9.9
24686,18046,ÇANKAYA/TBMM,2016.0,1.0,27.0,2.0,-10.0
24687,18046,ÇANKAYA/TBMM,2016.0,1.0,27.0,3.0,-10.8
24688,18046,ÇANKAYA/TBMM,2016.0,1.0,27.0,4.0,-10.7
24689,18046,ÇANKAYA/TBMM,2016.0,1.0,27.0,5.0,-11.0
24690,18046,ÇANKAYA/TBMM,2016.0,1.0,27.0,6.0,-10.0
24691,18046,ÇANKAYA/TBMM,2016.0,1.0,27.0,7.0,-8.1
24692,18046,ÇANKAYA/TBMM,2016.0,1.0,27.0,8.0,-6.4
24693,18046,ÇANKAYA/TBMM,2016.0,1.0,27.0,9.0,-4.2
24694,18046,ÇANKAYA/TBMM,2016.0,1.0,27.0,10.0,-2.8
24695,18046,ÇANKAYA/TBMM,2016.0,1.0,27.0,11.0,-2.5
24696,18046,ÇANKAYA/TBMM,2016.0,1.0,27.0,12.0,-2.9
24697,18046,ÇANKAYA/TBMM,2016.0,1.0,27.0,13.0,-3.0
24698,18046,ÇANKAYA/TBMM,2016.0,1.0,27.0,14.0,-4.2
24699,18046,ÇANKAYA/TBMM,2016.0,1.0,27.0,15.0,-5.4
24700,18046,ÇANKAYA/TBMM,2016.0,1.0,27.0,16.0,-6.5
24701,18046,ÇANKAYA/TBMM,2016.0,1.0,27.0,17.0,-6.8
24702,18046,ÇANKAYA/TBMM,2016.0,1.0,27.0,18.0,-6.9
24703,18046,ÇANKAYA/TBMM,2016.0,1.0,27.0,19.0,-6.5
24704,18046,ÇANKAYA/TBMM,2016.0,1.0,27.0,20.0,-8.1
24705,18046,ÇANKAYA/TBMM,2016.0,1.0,27.0,21.0,-8.0
24706,18046,ÇANKAYA/TBMM,2016.0,1.0,27.0,22.0,-7.6
24707,18046,ÇANKAYA/TBMM,2016.0,1.0,27.0,23.0,-7.1
24708,18046,ÇANKAYA/TBMM,2016.0,1.0,28.0,0.0,-7.1
24709,18046,ÇANKAYA/TBMM,2016.0,1.0,28.0,1.0,-6.5
24710,18046,ÇANKAYA/TBMM,2016.0,1.0,28.0,2.0,-6.5
24711,18046,ÇANKAYA/TBMM,2016.0,1.0,28.0,3.0,-6.0
24712,18046,ÇANKAYA/TBMM,2016.0,1.0,28.0,4.0,-6.1
24713,18046,ÇANKAYA/TBMM,2016.0,1.0,28.0,5.0,-5.8
24714,18046,ÇANKAYA/TBMM,2016.0,1.0,28.0,6.0,-5.5
24715,18046,ÇANKAYA/TBMM,2016.0,1.0,28.0,7.0,-4.8
24716,18046,ÇANKAYA/TBMM,2016.0,1.0,28.0,8.0,-4.7
24717,18046,ÇANKAYA/TBMM,2016.0,1.0,28.0,9.0,-3.5
24718,18046,ÇANKAYA/TBMM,2016.0,1.0,28.0,10.0,-2.6
24719,18046,ÇANKAYA/TBMM,2016.0,1.0,28.0,11.0,-2.4
24720,18046,ÇANKAYA/TBMM,2016.0,1.0,28.0,12.0,-2.6
