,date,spx,dax,ftse,nikkei
1996,03/09/2001,1133.58,5094.1,5312.12,10409.68
1997,04/09/2001,1132.94,5208.1,5379.62,10772.59
1998,05/09/2001,1131.74,5048.08,5316.05,10598.79
1999,06/09/2001,1106.4,4875.37,5204.33,10650.33
2000,07/09/2001,1085.78,4730.67,5070.29,10516.79
2001,10/09/2001,1092.54,4670.13,5033.68,10195.69
2002,11/09/2001,1092.54,4273.53,4745.98,10292.95
2003,12/09/2001,1092.54,4335.2,4882.12,9610.1
2004,13/09/2001,1092.54,4392.4,4943.61,9613.09
2005,14/09/2001,1092.54,4115.98,4755.75,10008.89
2006,17/09/2001,1038.77,4234.55,4898.85,9504.41
2007,18/09/2001,1032.74,4194.85,4848.7,9679.88
2008,19/09/2001,1016.1,4041.8,4721.69,9939.6
2009,20/09/2001,984.54,3809.67,4556.9,9785.16
2010,21/09/2001,965.8,3787.23,4433.69,9554.99
2011,24/09/2001,1003.45,4038.69,4613.86,9554.99
2012,25/09/2001,1012.27,4009.12,4663.42,9693.97
2013,26/09/2001,1007.04,4095.32,4696.1,9641.7
2014,27/09/2001,1018.61,4184.5,4763.63,9696.53
2015,28/09/2001,1040.94,4308.15,4903.39,9774.68
2016,01/10/2001,1038.55,4239.97,4785.63,9972.28
2017,02/10/2001,1051.33,4304.2,4832.34,10136.56
2018,03/10/2001,1072.28,4436.66,4881.81,9924.23
2019,04/10/2001,1069.63,4548.13,5016.24,10205.48
2020,05/10/2001,1071.38,4487.69,5036.03,10205.87
2021,08/10/2001,1062.44,4495.15,5032.71,10205.87
2022,09/10/2001,1056.75,4472.42,5009.79,10011.77
2023,10/10/2001,1080.99,4613.19,5153.06,9964.88
2024,11/10/2001,1097.43,4718.46,5164.92,10347.01
2025,12/10/2001,1091.65,4625.13,5145.5,10632.35
2026,15/10/2001,1089.98,4548.48,5067.26,10452.54
2027,16/10/2001,1097.54,4626.48,5082.58,10637.82
2028,17/10/2001,1077.09,4644.82,5203.41,10755.45
2029,18/10/2001,1068.61,4574.37,5116.03,10474.85
2030,19/10/2001,1073.48,4513.53,5017.69,10538.79
2031,22/10/2001,1089.9,4619.32,5070.42,10565.41
2032,23/10/2001,1084.78,4704.22,5193.34,10861.56
2033,24/10/2001,1085.2,4811.82,5167.6,10802.15
2034,25/10/2001,1100.09,4715.6,5086.59,10880.1
2035,26/10/2001,1104.61,4820.26,5188.65,10795.16
2036,29/10/2001,1078.3,4660.35,5085.89,10612.31
2037,30/10/2001,1059.79,4543.98,5003.6,10512.82
2038,31/10/2001,1059.78,4559.13,5039.71,10366.34
2039,01/11/2001,1084.1,4636.13,5071.23,10347.28
2040,02/11/2001,1087.2,4583.31,5129.54,10383.78
2041,05/11/2001,1102.84,4755.11,5209.12,10447.54
2042,06/11/2001,1118.86,4707.65,5214.06,10633.72
2043,07/11/2001,1115.8,4860.66,5216.27,10284.98
2044,08/11/2001,1118.54,4993.57,5278.09,10431.79
2045,09/11/2001,1120.31,4910.07,5244.21,10215.71
2046,12/11/2001,1118.33,4820.37,5146.23,10081.56
2047,13/11/2001,1139.09,4946.97,5277.07,10030.56
2048,14/11/2001,1141.21,4953.53,5240.75,10086.76
2049,15/11/2001,1142.24,5006.33,5238.2,10489.89
2050,16/11/2001,1138.65,5062.64,5290.98,10649.09
2051,19/11/2001,1151.06,5185.1,5337.96,10727.94
2052,20/11/2001,1142.66,5096.18,5298.69,10575.62
2053,21/11/2001,1137.03,5087.03,5313.78,10661.08
2054,22/11/2001,1137.03,5124.54,5345.94,10696.82
2055,23/11/2001,1150.34,5150.97,5293.21,10696.82
2056,26/11/2001,1157.42,5114.12,5302.45,11064.3
2057,27/11/2001,1149.5,5059.57,5265.96,10948.89
2058,28/11/2001,1128.52,4915.95,5205.23,10624.81
2059,29/11/2001,1140.2,4936.08,5208.51,10655.96
2060,30/11/2001,1139.45,4989.91,5203.55,10697.44
2061,03/12/2001,1129.9,4988.44,5164.64,10370.62
2062,04/12/2001,1144.8,5013.99,5212.14,10452.65
2063,05/12/2001,1170.35,5262.75,5333.53,10713.81
2064,06/12/2001,1167.1,5271.29,5369.78,10857.28
2065,07/12/2001,1158.31,5199.03,5264.74,10796.89
2066,10/12/2001,1139.93,5124.68,5185.04,10571.01
2067,11/12/2001,1136.76,5146.45,5160.77,10473.91
2068,12/12/2001,1137.07,5062.56,5119.99,10801.52
2069,13/12/2001,1119.38,4966.05,5074.86,10433.45
2070,14/12/2001,1123.09,4909.42,5061.02,10511.65
2071,17/12/2001,1134.36,5067.99,5136.31,10323.35
2072,18/12/2001,1142.92,5039.64,5151.08,10432.17
2073,19/12/2001,1149.56,4984.69,5120.55,10471.93
2074,20/12/2001,1139.93,4934.14,5080.23,10434.52
2075,21/12/2001,1144.89,5019.01,5159.23,10335.45
2076,24/12/2001,1144.65,5019.01,5177.41,10335.45
2077,25/12/2001,1144.65,5019.01,5177.41,10254.81
2078,26/12/2001,1149.37,5019.01,5177.41,10192.57
2079,27/12/2001,1157.13,5117.13,5213.22,10457.61
2080,28/12/2001,1161.02,5160.1,5242.42,10542.62
2081,31/12/2001,1148.083064,5160.1,5217.35,10542.62
2082,01/01/2002,1148.083064,5160.1,5217.35,10542.62
2083,02/01/2002,1154.669691,5167.88,5218.29,10542.62
2084,03/01/2002,1165.27137,5270.29,5318.79,10542.62
2085,04/01/2002,1172.508273,5318.73,5323.76,10871.49
2086,07/01/2002,1164.888791,5232.22,5293.57,10942.36
2087,08/01/2002,1160.706527,5236.37,5250.37,10695.6
2088,09/01/2002,1155.139693,5288.21,5228.46,10663.98
2089,10/01/2002,1156.550484,5228.11,5190.7,10538.43
2090,11/01/2002,1145.597427,5209.97,5198.57,10441.59
2091,14/01/2002,1138.405436,5065.84,5113.5,10441.59
2092,15/01/2002,1146.188827,5062.04,5166.0,10208.05
2093,16/01/2002,1127.565702,4984.2,5127.58,10177.58
2094,17/01/2002,1138.882539,5133.4,5138.45,10128.18
2095,18/01/2002,1127.575362,5122.23,5126.79,10293.32
2096,21/01/2002,1127.575362,5069.74,5138.53,10280.25
2097,22/01/2002,1119.306734,5045.72,5149.19,10050.98
2098,23/01/2002,1128.184586,5163.03,5180.65,10040.91
2099,24/01/2002,1132.154893,5170.44,5233.14,10074.05
2100,25/01/2002,1133.283925,5156.63,5193.05,10144.14
2101,28/01/2002,1133.0643,5159.02,5223.62,10220.85
2102,29/01/2002,1100.642571,5084.52,5131.4,10026.03
2103,30/01/2002,1113.571329,5052.2,5089.32,9919.48
2104,31/01/2002,1130.204614,5107.61,5164.78,9997.8
2105,01/02/2002,1122.195325,5097.06,5189.68,9791.43
2106,04/02/2002,1094.436396,4984.48,5167.31,9631.93
2107,05/02/2002,1090.018096,4936.75,5093.36,9475.6
2108,06/02/2002,1083.505883,4804.41,5073.81,9420.85
2109,07/02/2002,1080.170542,4862.62,5127.03,9583.27
2110,08/02/2002,1096.224081,4835.95,5128.09,9686.06
2111,11/02/2002,1111.935355,4940.0,5161.78,9686.06
2112,12/02/2002,1107.499633,4884.78,5135.71,9877.99
2113,13/02/2002,1118.510272,4935.35,5153.92,9968.35
2114,14/02/2002,1116.475539,4973.77,5208.75,10081.09
2115,15/02/2002,1104.184329,4862.6,5182.48,10048.1
2116,18/02/2002,1104.184329,4871.76,5154.29,10093.25
2117,19/02/2002,1083.335901,4764.05,5092.5,9847.16
2118,20/02/2002,1097.982915,4780.24,5024.15,9834.13
2119,21/02/2002,1080.947005,4850.73,5073.31,10295.42
2120,22/02/2002,1089.837835,4745.58,5050.84,10356.78
2121,25/02/2002,1109.434911,4863.54,5100.74,10296.47
2122,26/02/2002,1109.378934,4897.75,5138.95,10202.63
2123,27/02/2002,1109.887476,4960.22,5178.44,10573.09
2124,28/02/2002,1106.733428,5039.08,5100.96,10587.83
2125,01/03/2002,1131.782937,5097.41,5169.02,10812.0
2126,04/03/2002,1153.8444,5245.84,5241.98,11450.22
2127,05/03/2002,1146.135102,5228.67,5214.03,11348.45
2128,06/03/2002,1162.766347,5285.26,5245.54,11358.53
2129,07/03/2002,1157.536187,5289.43,5282.14,11648.34
2130,08/03/2002,1164.306105,5359.55,5285.65,11885.79
2131,11/03/2002,1168.258824,5340.67,5258.93,11919.3
2132,12/03/2002,1165.581659,5275.81,5252.5,11607.33
2133,13/03/2002,1154.088068,5245.99,5271.96,11415.31
2134,14/03/2002,1153.039075,5276.87,5261.42,11568.82
2135,15/03/2002,1166.155241,5401.11,5292.73,11648.01
2136,18/03/2002,1165.549878,5426.04,5299.93,11498.38
2137,19/03/2002,1170.285966,5462.55,5316.07,11792.82
2138,20/03/2002,1151.847917,5364.7,5266.9,11526.78
2139,21/03/2002,1153.586453,5348.68,5253.3,11526.78
2140,22/03/2002,1148.69542,5366.13,5250.5,11345.08
2141,25/03/2002,1131.868457,5317.38,5203.61,11261.09
2142,26/03/2002,1138.493795,5390.59,5195.46,11207.92
2143,27/03/2002,1144.58149,5348.0,5214.7,11323.68
2144,28/03/2002,1147.386508,5397.29,5271.76,11333.11
2145,29/03/2002,1147.386508,5397.29,5271.76,11024.94
2146,01/04/2002,1146.544881,5397.29,5271.76,11028.7
2147,02/04/2002,1136.764933,5311.08,5251.44,11204.49
2148,03/04/2002,1125.402549,5281.84,5247.84,11400.71
2149,04/04/2002,1126.338493,5254.95,5209.46,11379.2
2150,05/04/2002,1122.729549,5260.53,5233.63,11335.49
2151,08/04/2002,1125.287717,5180.33,5178.55,11352.89
2152,09/04/2002,1117.800874,5170.25,5179.56,11114.49
2153,10/04/2002,1130.465022,5265.36,5229.12,11218.58
2154,11/04/2002,1103.686955,5162.96,5137.43,11147.27
2155,12/04/2002,1111.013592,5189.65,5161.02,10962.98
2156,15/04/2002,1102.546381,5244.2,5201.44,11137.3
2157,16/04/2002,1128.370118,5343.88,5259.88,11346.66
2158,17/04/2002,1126.070381,5318.55,5263.88,11543.71
2159,18/04/2002,1124.474549,5262.88,5229.37,11575.73
2160,19/04/2002,1125.167827,5284.55,5243.6,11512.01
2161,22/04/2002,1107.829946,5205.48,5221.47,11721.64
2162,23/04/2002,1100.958587,5192.1,5190.99,11736.83
2163,24/04/2002,1093.139531,5160.14,5218.17,11672.88
2164,25/04/2002,1091.483656,5054.41,5197.54,11648.72
2165,26/04/2002,1076.317027,5000.38,5159.01,11541.39
2166,29/04/2002,1065.454983,5008.04,5153.86,11541.39
2167,30/04/2002,1076.923961,5041.2,5165.58,11492.54
2168,01/05/2002,1086.457793,5041.2,5125.51,11552.79
2169,02/05/2002,1084.563306,4964.56,5174.06,11551.01
2170,03/05/2002,1073.426357,4882.77,5203.05,11551.01
2171,06/05/2002,1052.665831,4880.67,5203.05,11551.01
2172,07/05/2002,1049.487309,4872.41,5119.9,11316.04
2173,08/05/2002,1088.845081,5028.59,5209.1,11520.75
2174,09/05/2002,1073.008294,4966.48,5197.58,11633.3
2175,10/05/2002,1054.986093,4871.7,5171.24,11531.11
2176,13/05/2002,1074.561114,4975.48,5204.84,11336.95
2177,14/05/2002,1097.279962,5049.08,5239.47,11356.19
2178,15/05/2002,1091.065854,5072.39,5259.11,11642.97
2179,16/05/2002,1098.228372,5047.45,5248.53,11738.69
2180,17/05/2002,1106.592235,5036.41,5217.98,11847.32
2181,20/05/2002,1091.876457,4998.99,5208.1,11856.54
2182,21/05/2002,1079.877807,4984.61,5197.21,11801.16
2183,22/05/2002,1086.015722,4919.5,5151.89,11961.98
2184,23/05/2002,1097.082549,4879.5,5175.31,11979.85
2185,24/05/2002,1083.821709,4899.13,5169.07,11976.28
2186,27/05/2002,1083.821709,4961.54,5136.26,11976.35
2187,28/05/2002,1074.547904,4918.58,5074.22,11936.08
2188,29/05/2002,1067.66083,4881.8,5082.98,11853.0
2189,30/05/2002,1064.659731,4761.96,5040.75,11770.03
2190,31/05/2002,1067.138096,4818.3,5085.07,11763.7
2191,03/06/2002,1040.677999,4747.95,5085.07,11901.39
2192,04/06/2002,1040.689961,4625.79,5085.07,11653.07
2193,05/06/2002,1049.903608,4624.31,4989.15,11663.87
2194,06/06/2002,1029.14687,4657.52,4957.63,11574.94
2195,07/06/2002,1027.527439,4610.18,4920.4,11438.53
2196,10/06/2002,1030.735601,4589.26,4928.21,11370.21
2197,11/06/2002,1013.595389,4606.09,4934.82,11449.44
2198,12/06/2002,1020.258747,4510.19,4851.67,11327.06
2199,13/06/2002,1009.560983,4470.14,4771.91,11144.84
2200,14/06/2002,1007.274824,4303.85,4630.77,10920.63
2201,17/06/2002,1036.170277,4475.1,4756.75,10664.11
2202,18/06/2002,1037.136744,4433.85,4702.01,10839.93
2203,19/06/2002,1019.990629,4354.82,4652.43,10476.18
2204,20/06/2002,1006.287767,4245.68,4580.34,10612.98
2205,21/06/2002,989.135182,4232.4,4605.35,10354.35
2206,24/06/2002,992.715221,4127.21,4541.87,10471.32
2207,25/06/2002,976.137202,4202.97,4630.96,10496.67
2208,26/06/2002,973.525111,4099.05,4531.01,10074.56
2209,27/06/2002,990.637242,4259.43,4540.65,10261.6
2210,28/06/2002,989.814358,4382.56,4656.36,10621.84
2211,01/07/2002,968.648203,4366.81,4685.76,10595.44
2212,02/07/2002,948.085418,4195.95,4546.77,10622.32
2213,03/07/2002,953.991374,4138.15,4392.55,10812.3
2214,04/07/2002,953.991374,4258.62,4471.19,10632.81
2215,05/07/2002,989.025514,4483.03,4615.65,10826.09
2216,08/07/2002,976.979896,4442.33,4601.29,10769.2
2217,09/07/2002,952.831035,4369.76,4542.94,10960.25
2218,10/07/2002,920.469186,4190.22,4420.13,10752.66
2219,11/07/2002,927.374803,4118.5,4230.05,10485.74
2220,12/07/2002,921.392198,4130.8,4224.11,10601.45
2221,15/07/2002,917.930405,3912.51,3994.5,10375.15
2222,16/07/2002,901.054106,3977.75,4021.93,10250.42
2223,17/07/2002,906.039541,4092.82,4190.63,10296.02
2224,18/07/2002,881.562356,4100.75,4297.3,10498.26
2225,19/07/2002,847.761746,3891.88,4098.32,10202.36
2226,22/07/2002,819.84907,3691.43,3895.5,10189.01
2227,23/07/2002,797.696571,3515.83,3857.99,10215.63
2228,24/07/2002,843.419441,3632.66,3777.13,9947.72
2229,25/07/2002,838.684613,3520.46,3965.89,9929.91
2230,26/07/2002,852.836057,3579.0,4016.65,9591.03
2231,29/07/2002,898.959151,3859.78,4202.7,9666.67
2232,30/07/2002,902.784141,3878.94,4180.92,10003.72
2233,31/07/2002,911.618998,3700.14,4246.21,9877.94
2234,01/08/2002,884.657276,3606.45,4044.52,9793.51
2235,02/08/2002,864.244608,3532.49,4075.55,9709.66
2236,05/08/2002,834.599857,3332.65,3996.41,9704.93
2237,06/08/2002,859.566006,3568.64,4131.03,9501.02
2238,07/08/2002,876.772993,3465.54,4094.43,9834.4
2239,08/08/2002,905.459696,3679.26,4240.47,9799.57
2240,09/08/2002,908.636859,3760.86,4322.36,9999.79
2241,12/08/2002,903.798341,3647.13,4221.56,9747.82
2242,13/08/2002,884.21283,3683.21,4271.66,9688.61
2243,14/08/2002,919.624535,3589.92,4171.06,9638.41
2244,15/08/2002,930.253781,3665.74,4327.45,9795.57
2245,16/08/2002,928.772856,3684.69,4329.97,9788.13
2246,19/08/2002,950.720524,3837.67,4426.85,9599.1
2247,20/08/2002,937.42583,3768.51,4368.89,9620.69
2248,21/08/2002,949.364935,3868.17,4364.8,9642.61
2249,22/08/2002,962.700291,3906.55,4434.72,9814.02
2250,23/08/2002,940.86423,3828.26,4389.82,9867.45
2251,26/08/2002,947.951265,3783.84,4389.82,10067.74
2252,27/08/2002,934.824313,3851.34,4449.72,9907.3
2253,28/08/2002,917.872612,3682.84,4274.02,9766.73
2254,29/08/2002,917.800178,3660.95,4209.31,9620.14
2255,30/08/2002,916.073037,3712.94,4227.28,9619.3
2256,02/09/2002,916.073037,3609.41,4180.88,9521.63
2257,03/09/2002,878.018337,3398.99,4028.65,9217.04
2258,04/09/2002,893.40497,3425.9,4026.95,9075.09
2259,05/09/2002,879.150222,3354.71,4011.01,9222.12
2260,06/09/2002,893.916756,3485.68,4107.22,9129.07
2261,09/09/2002,902.959105,3429.22,4062.44,9306.26
2262,10/09/2002,909.576487,3494.69,4175.52,9309.31
2263,11/09/2002,909.446066,3584.69,4210.66,9400.08
2264,12/09/2002,886.906566,3421.87,4084.9,9415.23
2265,13/09/2002,889.806139,3361.28,4008.02,9241.93
2266,16/09/2002,891.099741,3319.05,4044.25,9241.93
2267,17/09/2002,873.516446,3289.13,4025.15,9543.94
2268,18/09/2002,869.456277,3124.92,3865.41,9472.06
2269,19/09/2002,843.321113,3007.47,3813.53,9669.62
2270,20/09/2002,845.39094,3065.73,3860.1,9481.08
2271,23/09/2002,833.703729,2914.25,3739.37,9481.08
2272,24/09/2002,819.287011,2873.21,3671.13,9321.64
2273,25/09/2002,839.65717,2962.5,3696.25,9165.41
2274,26/09/2002,854.947244,3020.6,3850.61,9320.92
2275,27/09/2002,827.367472,2918.9,3907.2,9530.44
2276,30/09/2002,815.284643,2769.03,3721.75,9383.29
2277,01/10/2002,847.912404,2865.23,3797.4,9162.26
2278,02/10/2002,827.909982,2926.74,3905.25,9049.33
2279,03/10/2002,818.952771,2813.3,3880.34,8936.43
2280,04/10/2002,800.582623,2714.62,3813.77,9027.55
2281,07/10/2002,785.275666,2667.39,3780.93,8688.0
2282,08/10/2002,798.546092,2622.09,3730.47,8708.9
2283,09/10/2002,776.762677,2597.88,3742.4,8539.34
2284,10/10/2002,803.919784,2733.19,3777.28,8439.62
2285,11/10/2002,835.319004,2930.74,3953.38,8529.61
2286,14/10/2002,841.438673,2850.11,3931.64,8529.61
2287,15/10/2002,881.26818,3048.27,4130.33,8836.73
2288,16/10/2002,860.024697,3008.93,4057.71,8884.87
2289,17/10/2002,879.199441,3172.46,4170.68,8959.88
2290,18/10/2002,884.393516,3163.67,4130.54,9086.13
2291,21/10/2002,899.724132,3282.67,4133.77,8978.41
2292,22/10/2002,890.164591,3155.97,4118.88,8689.39
2293,23/10/2002,896.138997,3015.42,4006.91,8714.52
2294,24/10/2002,882.49704,3090.01,4103.69,8614.3
2295,25/10/2002,897.649863,3102.01,4051.09,8726.29
2296,28/10/2002,890.225178,3198.96,4090.46,8757.51
2297,29/10/2002,882.145922,3022.01,3935.93,8708.76
2298,30/10/2002,890.713759,3113.59,4002.65,8756.59
2299,31/10/2002,885.762442,3152.85,4039.66,8640.48
2300,01/11/2002,900.963607,3165.16,3996.98,8685.72
2301,04/11/2002,908.345953,3327.94,4141.46,8685.72
2302,05/11/2002,915.393707,3351.32,4146.13,8937.56
2303,06/11/2002,923.757756,3298.84,4103.72,8953.29
2304,07/11/2002,902.650081,3155.66,4081.26,8920.44
2305,08/11/2002,894.742328,3079.1,4034.58,8690.77
2306,11/11/2002,876.18656,3042.06,4015.58,8460.37
2307,12/11/2002,882.953815,3115.88,4085.05,8464.77
2308,13/11/2002,882.525072,3066.42,4029.38,8438.52
2309,14/11/2002,904.265668,3188.39,4053.14,8303.39
2310,15/11/2002,909.834627,3191.76,4091.62,8503.59
2311,18/11/2002,900.360201,3218.36,4115.99,8346.01
2312,19/11/2002,896.739963,3206.93,4096.51,8365.26
2313,20/11/2002,914.145987,3212.99,4094.86,8459.62
2314,21/11/2002,933.760359,3304.63,4190.0,8668.06
2315,22/11/2002,930.54792,3320.88,4175.23,8772.56
2316,25/11/2002,932.877897,3299.24,4122.21,8944.44
2317,26/11/2002,913.310572,3191.63,4070.96,8823.99
2318,27/11/2002,938.869351,3346.14,4144.19,8875.88
2319,28/11/2002,938.869351,3360.76,4185.4,9176.78
2320,29/11/2002,936.313645,3320.32,4169.41,9215.56
2321,02/12/2002,934.526391,3380.2,4154.27,9174.47
2322,03/12/2002,920.745214,3280.49,4075.39,9205.11
2323,04/12/2002,917.573024,3320.75,4048.6,9006.73
2324,05/12/2002,906.547547,3224.74,4032.42,8917.57
2325,06/12/2002,912.232896,3207.53,4013.46,8863.26
2326,09/12/2002,892.003351,3065.57,3933.93,8828.05
2327,10/12/2002,904.45432,3167.99,3925.0,8804.52
2328,11/12/2002,904.956232,3196.05,3974.87,8727.66
2329,12/12/2002,901.593107,3111.88,3935.31,8708.69
2330,13/12/2002,889.478347,3077.06,3878.07,8516.07
2331,16/12/2002,910.40297,3205.29,3983.97,8450.94
2332,17/12/2002,902.992863,3139.97,3908.71,8510.73
2333,18/12/2002,891.119496,3022.69,3835.18,8344.01
2334,19/12/2002,884.254646,2961.41,3841.41,8387.57
2335,20/12/2002,895.746483,3024.22,3889.86,8406.88
2336,23/12/2002,897.378675,3000.84,3936.87,8406.88
2337,24/12/2002,892.468903,3000.84,3942.1,8512.37
2338,25/12/2002,892.468903,3000.84,3942.1,8501.14
2339,26/12/2002,889.660521,3000.84,3942.1,8700.1
2340,27/12/2002,875.395256,2840.0,3829.39,8714.05
2341,30/12/2002,879.392177,2892.63,3900.62,8578.95
2342,31/12/2002,879.819114,2892.63,3940.36,8578.95
2343,01/01/2003,879.819114,2892.63,3940.36,8578.95
2344,02/01/2003,909.02691,3105.04,4009.46,8578.95
2345,03/01/2003,908.589726,3092.94,4004.95,8578.95
2346,06/01/2003,929.008187,3157.25,4001.37,8713.33
2347,07/01/2003,922.934145,3112.77,3957.39,8656.5
2348,08/01/2003,909.933497,2993.0,3924.82,8517.8
2349,09/01/2003,927.577019,3037.68,3933.98,8497.93
2350,10/01/2003,927.568449,3037.33,3974.12,8470.45
2351,13/01/2003,926.260063,3060.65,3948.27,8470.45
2352,14/01/2003,931.658723,3098.72,3945.59,8553.06
2353,15/01/2003,918.217257,3049.4,3887.75,8611.75
2354,16/01/2003,914.597833,3054.11,3881.81,8609.17
2355,17/01/2003,901.784629,2918.82,3820.57,8690.25
2356,20/01/2003,901.784629,2893.55,3778.61,8558.82
2357,21/01/2003,887.622409,2870.57,3736.69,8708.58
2358,22/01/2003,878.363198,2803.25,3677.98,8611.04
2359,23/01/2003,887.338937,2811.22,3622.16,8790.92
2360,24/01/2003,861.401966,2717.82,3603.72,8731.65
2361,27/01/2003,847.476013,2643.8,3480.83,8609.47
2362,28/01/2003,858.543659,2671.36,3489.98,8525.39
2363,29/01/2003,864.359247,2706.57,3483.79,8331.08
2364,30/01/2003,844.614806,2693.78,3578.67,8316.81
2365,31/01/2003,855.699907,2747.83,3567.41,8339.94
2366,03/02/2003,860.321368,2751.99,3689.36,8500.79
2367,04/02/2003,848.20136,2632.98,3590.09,8484.9
2368,05/02/2003,843.590609,2725.88,3678.72,8549.85
2369,06/02/2003,838.147274,2649.0,3597.04,8484.19
2370,07/02/2003,829.691799,2569.34,3599.16,8448.16
2371,10/02/2003,835.968393,2586.09,3579.07,8484.93
2372,11/02/2003,829.198492,2627.0,3669.21,8484.93
2373,12/02/2003,818.675728,2571.25,3616.12,8664.17
2374,13/02/2003,817.374135,2555.27,3610.82,8599.66
2375,14/02/2003,834.885448,2674.46,3611.9,8701.92
2376,17/02/2003,834.885448,2708.97,3692.37,8771.89
2377,18/02/2003,851.171412,2740.14,3729.54,8692.97
2378,19/02/2003,845.131917,2624.65,3658.3,8678.44
2379,20/02/2003,837.100667,2591.26,3687.25,8650.92
2380,21/02/2003,848.170809,2648.87,3727.11,8513.54
2381,24/02/2003,832.58427,2571.35,3701.84,8564.95
2382,25/02/2003,838.574684,2485.5,3621.47,8360.49
2383,26/02/2003,827.554144,2450.2,3593.29,8356.81
2384,27/02/2003,837.275196,2513.22,3569.88,8359.38
2385,28/02/2003,841.150197,2547.05,3655.58,8363.04
2386,03/03/2003,834.810379,2549.65,3684.67,8490.4
2387,04/03/2003,821.98773,2501.03,3625.34,8480.22
2388,05/03/2003,829.851548,2498.02,3563.54,8472.62
2389,06/03/2003,822.100208,2437.51,3555.42,8369.15
2390,07/03/2003,828.886542,2431.66,3491.59,8144.12
2391,10/03/2003,807.479766,2329.04,3436.05,8042.26
2392,11/03/2003,800.725294,2305.3,3452.73,7862.43
2393,12/03/2003,804.18521,2202.96,3287.04,7943.04
2394,13/03/2003,831.896221,2354.31,3486.9,7868.56
2395,14/03/2003,833.271835,2403.19,3601.83,8002.69
2396,17/03/2003,862.789895,2487.12,3722.27,7871.64
2397,18/03/2003,866.448613,2584.61,3747.28,7954.46
2398,19/03/2003,874.02281,2615.22,3765.43,8051.04
2399,20/03/2003,875.668799,2604.85,3765.66,8195.05
2400,21/03/2003,895.792303,2715.06,3861.07,8195.05
2401,24/03/2003,864.234166,2548.37,3743.27,8435.07
2402,25/03/2003,874.741345,2636.1,3761.96,8238.76
2403,26/03/2003,869.950816,2579.33,3793.12,8351.92
2404,27/03/2003,868.515622,2584.05,3729.05,8368.67
2405,28/03/2003,863.498663,2520.84,3708.53,8280.16
2406,31/03/2003,848.179291,2423.87,3613.28,7972.71
2407,01/04/2003,858.476665,2450.19,3684.78,7986.72
2408,02/04/2003,880.898367,2589.35,3753.41,8069.85
2409,03/04/2003,876.445977,2569.81,3771.05,8017.75
2410,04/04/2003,878.852468,2654.07,3814.36,8074.12
2411,07/04/2003,879.931721,2808.94,3935.82,8249.98
2412,08/04/2003,878.291606,2767.79,3868.79,8131.41
2413,09/04/2003,865.988962,2734.1,3861.42,8057.61
2414,10/04/2003,871.575318,2697.1,3803.27,7980.12
2415,11/04/2003,868.301727,2733.95,3808.08,7816.49
2416,14/04/2003,885.234655,2776.78,3849.41,7752.1
2417,15/04/2003,890.806216,2834.12,3916.85,7838.83
2418,16/04/2003,879.912583,2824.68,3854.9,7879.49
2419,17/04/2003,893.58211,2899.78,3889.22,7821.9
2420,18/04/2003,893.58211,2899.78,3889.22,7874.51
